track_id,track_name,genres,artist_name,popularity,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4ZOuB9nVbvyeEIYKbm55O4,best be believing - shadow child remix,[],alunageorge,54,351606,0.0147,0.851,0.75,0.469,D,0.022,-6.838,Major,0.0618,124.01,4,0.526
1BFmBgVOnLy3Ekrxz1lBOK,la cintura,[],alvaro soler,77,204653,0.0201,0.706,0.845,0.0,F#,0.358,-4.102,Minor,0.0692,100.015,4,0.742
7vOjTY220BqIttYDbwshED,chemicals react remix,[],aly & aj,47,175920,0.00151,0.508,0.888,1.17e-06,B,0.0772,-4.336,Major,0.0778,132.618,4,0.48
39pT7iJCkKGY6QkWqnvciP,rescue (feat. mic dainjah),[],alysha brilla,41,284009,0.468,0.645,0.561,2.66e-06,A#,0.117,-6.053,Major,0.047,107.992,4,0.928
4YAYS7lTewfmrwJTISYoe5,lies - jay. soul truth remix,[],am444,24,264600,0.0163,0.665,0.719,0.00585,E,0.083,-7.548,Minor,0.0391,105.028,4,0.494
4GC6et7mz9ipDQP3BfZzbL,candy kisses,[],amanda perez,47,251773,0.156,0.784,0.714,0.0,C,0.263,-6.443,Major,0.026,104.02,4,0.681
6HBvC1kS7wWWNI1eFisKT7,(your love keeps lifting me) higher and higher (acoustic),[],amber run,38,177696,0.865,0.402,0.145,3.21e-05,G,0.334,-11.954,Major,0.0335,76.698,4,0.142
2GS6KXBvjeiaHCpvPQ0czl,"thomas: hamlet, act 4: ""a vos jeux mes amis"" (ophélie)",[],ambroise thomas,26,624760,0.977,0.229,0.0538,0.00654,E,0.101,-21.278,Minor,0.0486,85.858,3,0.039
7fgNVJPeKaJsbfrkKpIgcY,blue rose,[],amen dunes,54,246307,0.00477,0.643,0.732,0.0429,G,0.136,-6.769,Major,0.0376,106.952,4,0.344
5Hroj5K7vLpIG4FNCRIjbP,best day of my life,[],american authors,77,194240,0.0629,0.673,0.902,0.000174,D,0.0552,-2.378,Major,0.0347,100.016,4,0.521
7HRP6TJQRk5rmRzbancWEo,love is war - radio mix,[],american young,41,184440,0.573,0.589,0.564,0.0,A#,0.102,-7.707,Major,0.0303,139.827,4,0.432
6ZyNjT2hYvfV5PuW84dp1E,1 thing,[],amerie,60,238747,0.115,0.636,0.946,3.75e-05,A#,0.0416,-4.683,Minor,0.332,125.085,5,0.891
6bqIEcMHVQF0NQHnOnrvng,baba,[],aminé,57,189040,0.177,0.907,0.583,0.0,B,0.0826,-6.638,Minor,0.134,113.136,4,0.588
5GfuHVK0BT5Bn9aAD7Im2e,bloodshot,[],amir obe,43,210587,0.487,0.633,0.524,4.53e-05,A#,0.113,-6.711,Minor,0.0399,98.012,4,0.343
4zttb0FMlcA1PO9h8mQ8ub,bhairavi,[],amjad ali khan,39,407320,0.623,0.417,0.194,0.923,A#,0.0879,-24.044,Major,0.0525,159.621,4,0.223
1CGrelazpf6orzDTdGwIc5,all you got is a song,[],amos lee,41,232867,0.622,0.709,0.4,0.000202,C#,0.0987,-10.24,Minor,0.067,135.955,4,0.667
0t8zIi7cwdADvWmkIWE1sp,best part of us,[],ampm,66,241041,0.142,0.76,0.679,0.0814,A#,0.101,-7.966,Minor,0.0354,113.989,4,0.598
7G061Oqw7NXFr1NDTpXoI4,"happy working song - from ""enchanted"" / soundtrack version",[],amy adams,49,129613,0.835,0.497,0.348,0.0,D,0.325,-10.122,Major,0.079,172.168,4,0.659
6914ZWSnIGPlQkNgQldTmT,all loved up,[],amy shark,66,210000,0.0264,0.565,0.603,4.02e-05,A,0.0738,-6.33,Major,0.177,177.996,4,0.171
4VbqUDBWyK15pTal9THtFu,(there is) no greater love,[],amy winehouse,45,128933,0.933,0.379,0.239,1.36e-05,C#,0.0925,-12.598,Minor,0.0465,135.889,4,0.24
6S2P0iPqpItJCREgVj7sqp,et je danse,[],anais delva,25,187834,0.25,0.574,0.629,0.0,A#,0.109,-6.497,Minor,0.0444,94.982,4,0.37
4QbraaiC4oHW1qmWy7M3AI,december (feat. luca),[],anders,60,182264,0.319,0.735,0.329,1.26e-05,A,0.111,-12.309,Minor,0.0359,91.004,4,0.335
15p1shEFbxSlTTwxdGMggG,2 arabesques (arr. a. miolin): arabesque no. 1,[],anders miolin,35,379800,0.988,0.293,0.0357,0.887,G,0.0822,-25.973,Major,0.0418,82.299,4,0.137
1tImhFFpfc5wRSe306MEgc,happyness,[],andrea guerra,30,230840,0.97,0.101,0.0727,0.941,A,0.118,-25.312,Major,0.0372,77.152,3,0.129
7c5T1rq1sYI8eHVhgXeEam,cinema paradiso,[],andrea morricone,48,209933,0.944,0.124,0.228,0.223,A#,0.0935,-15.402,Major,0.0468,85.99,4,0.0607
1oK521blRUrNIo4vgJbfGB,dink's song,[],andrea von kampen,46,207673,0.827,0.392,0.337,2.03e-05,C,0.114,-9.68,Major,0.0329,80.364,4,0.19
77o0diCQA70xYZnOey5OeD,ocean - stripped acoustic,[],andreas moe,50,157056,0.821,0.56,0.393,0.0,C#,0.0933,-9.924,Minor,0.0305,93.038,4,0.58
5Urpik4uUwO5v8dxhql5YZ,bite your lips,[],andrew applepie,40,166144,0.000326,0.582,0.817,0.846,G#,0.287,-6.359,Minor,0.0465,94.008,4,0.53
2BuMmK2Yguu6vQf1PJ2xQu,black bear,[],andrew belle,41,311851,0.0857,0.46,0.633,0.0121,F#,0.197,-6.383,Major,0.0286,138.049,4,0.25
2mBGr39aKvZsavj72I4mDv,what if the chick gets pregnant...,[],andrew dice clay,20,99733,0.683,0.361,0.564,0.000113,C,0.791,-18.979,Minor,0.492,140.28,3,0.0402
2LvvGWNSVvxmlH2GE9Byyl,thank you for being a friend,[],andrew gold,55,282840,0.197,0.698,0.664,0.0,D#,0.136,-10.923,Major,0.0314,111.863,4,0.801
4VKqccx6j14pg616sHZ4nk,"disney medley - from ""tree of life""",[],andrew lockington,22,297280,0.441,0.422,0.304,0.807,C,0.119,-13.824,Major,0.0307,102.012,4,0.0625
4odVLTG6ocl3GnJaFM2WQ5,blue vacation,[],andrew mcmahon in the wilderness,46,237747,0.0125,0.464,0.831,9.09e-06,D,0.52,-6.183,Minor,0.0353,167.899,4,0.82
6QbkNlny7ToLTAJ3oGSsql,andecy,[],andrew york,31,247533,0.987,0.261,0.116,0.912,A,0.106,-22.485,Minor,0.0413,151.667,3,0.468
38HBBHe1Fuj1Iyd1pD6kis,"l'amour masqué, acte i: j'ai deux amants",[],andré messager,33,205413,0.994,0.372,0.0312,1.67e-05,A#,0.0809,-21.177,Major,0.0765,63.06,4,0.195
1mRiY74pNcCrKkWz6NjdYV,85,[],andy grammer,54,201865,0.271,0.758,0.806,0.0,F,0.107,-6.112,Major,0.0493,129.918,4,0.572
3WGxb9zyBWmJIzvNEc9EQ0,harbor in a hurricane,[],andy kong,49,234952,0.754,0.543,0.421,2.81e-06,D#,0.1,-8.573,Major,0.035,98.036,4,0.45
5YnIlLNACAWMpf2130p9d6,drink my rivers,[],andy shauf,42,262373,0.849,0.652,0.226,0.00952,A,0.0738,-12.195,Major,0.0364,123.495,4,0.15
1xlFVE09PM5GXeGC8fxES6,a night to remember,[],andy timmons,33,334107,0.000647,0.421,0.55,0.199,B,0.0641,-9.04,Minor,0.0293,81.807,4,0.236
4eBx8o5y3QGbaWuyfZfttL,wouldn't be the first time,[],andy velo,37,213957,0.108,0.581,0.686,0.0,D#,0.0998,-4.836,Major,0.0464,146.239,4,0.58
2UZ8C6abrCuhjelaK1MFz1,all my tears,[],ane brun,56,124853,0.976,0.646,0.173,3.6e-05,A,0.111,-10.791,Major,0.0514,85.368,4,0.607
69jqKUauM2XyKBQ6eOZzB6,werkin' girls,[],angel haze,52,189531,0.135,0.651,0.876,0.0,G#,0.224,-7.033,Major,0.357,76.166,4,0.736
4aCnN8VmKVqX4PnSB1Ie07,"creator, destroyer",[],angel olsen,42,234547,0.846,0.401,0.29,0.0,A#,0.111,-9.052,Minor,0.029,104.626,4,0.0849
2DAshXha1ZTujz0pP7E28P,secret - acoustic,[],angel snow,49,190000,0.66,0.599,0.295,0.000934,D#,0.102,-11.548,Major,0.0264,112.588,4,0.144
03SuVpywq01F02cO4A2TCx,"a step in the right direction - from ""bedknobs and broomsticks""/soundtrack version",[],angela lansbury,25,145347,0.721,0.697,0.486,0.0,F,0.0401,-10.903,Major,0.0576,121.093,4,0.887
6kOO3EZawpjqbFCiXGWs47,annie's song (dompierre),[],"angele dubeau, ensemble amati, raymond dessaints",38,293872,0.817,0.254,0.0744,0.655,F,0.109,-23.509,Major,0.043,79.182,3,0.156
6FOihKBN1G0dJbcviQW3WY,carcassonne,[],angelo de augustine,46,260933,0.994,0.562,0.0323,0.915,G,0.106,-25.214,Major,0.0519,72.358,4,0.38
3f2UI7LqYNLqQwwNUN4bqC,drunk enough,[],angels fall,54,232627,0.000244,0.476,0.681,0.0,C#,0.12,-6.174,Major,0.0307,135.95,4,0.266
67YZtCviE4sEHmgRg5p5q8,missing me,[],angie mcmahon,61,197009,0.258,0.512,0.385,4.74e-05,E,0.0936,-7.983,Minor,0.0508,99.341,4,0.403
4K7JG3sRn8glk05GMYtZ0W,and the boys,[],angus & julia stone,41,250987,0.511,0.79,0.413,0.0381,F,0.0812,-8.954,Minor,0.0285,99.898,4,0.559
1NqIXedmm2uJWdDBQR9dOL,el colapso,[],angélica negrón,32,311171,0.83,0.352,0.317,0.266,F#,0.118,-13.224,Major,0.0557,142.03,4,0.0367
2Ih0ixnGXprfA0aoSWOioR,i go to sleep,[],anika,58,200440,0.0233,0.597,0.492,0.0175,A,0.0828,-7.442,Minor,0.032,141.486,4,0.162
2GLyruWagsv8o7aGNXboH1,almost there,[],anika noni rose,33,144427,0.809,0.512,0.499,2.22e-05,C,0.284,-6.485,Major,0.0519,78.907,4,0.51
55GvpRm1cCHiLr8LBIcxrd,heartflow,[],anima!,35,288601,0.418,0.672,0.462,0.0154,B,0.117,-10.776,Minor,0.0361,99.981,4,0.28
54nBALXg17CT3qkTEpzn0T,journey to the past - from anastasia,[],animated classic films,31,214997,0.402,0.561,0.47,0.000248,C#,0.0837,-7.329,Major,0.0356,91.322,4,0.316
0GLJOTzawUF5O0cMx6OZi8,2 cool 2 care,[],anna burch,44,229959,0.03,0.547,0.544,9.74e-06,A,0.0915,-6.919,Major,0.0276,117.544,4,0.644
2S7r4plfiCzvwo0tHtdCIY,bend & break,[],anna clendening,54,158805,0.194,0.603,0.615,1.11e-05,A#,0.0866,-8.549,Minor,0.324,99.857,4,0.485
4oqf2EnhIUjQercmFiRdXA,night ferry,[],anna clyne,28,1345413,0.684,0.175,0.192,0.838,F,0.137,-23.541,Major,0.0508,107.535,4,0.039
5auMzVHFr5Zfw6IbKarZ56,breathe (2 am),[],anna nalick,67,279827,0.417,0.386,0.452,0.0,D,0.0881,-7.715,Major,0.0278,169.837,3,0.287
20t31bYVci0qKda2XeTxSj,leaning on myself,[],anna of the north,60,196273,0.461,0.699,0.55,1.4e-05,C,0.128,-7.397,Major,0.135,130.027,4,0.707
2ZMVTfvCziy8qzSMgpD8Cz,a love song,[],anne murray,46,169493,0.678,0.511,0.417,0.0,G,0.145,-10.982,Major,0.0307,138.18,4,0.707
2BgEsaKNfHUdlh97KmvFyo,2002,[],anne-marie,86,186987,0.0372,0.697,0.683,0.0,C#,0.137,-2.881,Minor,0.117,96.133,4,0.603
6h2eq614VlanRSPchkBKfk,blue maqams,[],anouar brahem,36,521573,0.944,0.367,0.0653,0.914,C,0.102,-26.365,Minor,0.0572,75.439,4,0.151
3tOCK77NbVzojzeYreyjzB,beloved - thievery corporation remix,[],anoushka shankar,30,270853,0.00473,0.643,0.832,0.881,B,0.0867,-6.216,Major,0.0381,159.98,4,0.911
354DcqfZLjPzNZlSfR6o2R,all i think about is you,[],ansel elgort,68,188187,0.0734,0.287,0.759,0.0,C#,0.11,-4.666,Major,0.149,195.708,4,0.481
1NNnmmBEaId0uoWfvtNd8F,i can't carry this anymore,[],anson seabra,55,200000,0.907,0.451,0.0873,2.46e-06,D#,0.354,-16.815,Major,0.063,166.598,4,0.456
1wkysG5Hk1Qdh0hpNCqNR0,best of 2009: whatcha' say / use somebody / halo / i'm yours / just dance / i gotta feeling,[],anthem lights,55,209518,0.706,0.445,0.376,0.0,B,0.27,-6.244,Major,0.0298,129.022,4,0.473
6HENi2xCjSo7bep2PFxnJ8,it's a risk,[],anthony russo,58,210411,0.0183,0.837,0.444,0.0,C#,0.0865,-7.988,Major,0.258,145.978,4,0.72
7pybYes0otz2eFjVuZcfKv,"12 songs, op. 48: no. 1. der engel (the angel) (arr. j. lloyd webber for 2 cellos and piano)",[],anton rubinstein,34,191413,0.99,0.198,0.0874,0.846,D,0.0822,-22.209,Major,0.041,79.432,4,0.0394
4QOFgIE64eFFavKZKScc66,disfruta la vida (feat. j alvarez & flex),[],antonio barullo,22,186250,0.000769,0.68,0.917,2e-06,C#,0.147,-4.109,Major,0.0434,96.029,4,0.624
754LNPDxC7nsm9xANeL0ID,"""vanne pentita a piangere""",[],antonio caldara,40,525000,0.984,0.228,0.0573,0.0437,A,0.187,-23.794,Major,0.0626,81.272,4,0.0665
3wB9CVMXmvF7tKr7eJwoGp,orontea: intorno all'idol mio,[],antonio cesti,24,228333,0.994,0.329,0.0455,0.00593,E,0.067,-23.691,Minor,0.058,70.317,4,0.0639
2GjLFzB8GQBjk8uBVkgGAD,maria carolina,[],antonio lauro,41,185667,0.988,0.287,0.0692,0.876,A,0.106,-28.71,Minor,0.0385,90.623,4,0.516
4kq3CWS8wBt0XLGxO3lJFV,goodbye wanderer,[],antonio pinto,26,169027,0.893,0.0838,0.0101,0.915,C#,0.111,-27.141,Minor,0.038,83.834,4,0.0351
7rjWR7YUXJDX1iYw7bt8kW,satellite heart,[],anya marina,46,213533,0.13,0.45,0.393,0.11,F#,0.116,-9.472,Major,0.0276,75.974,4,0.138
1ReVZTJDHrRilHRYWzza4a,medicate for you,[],aolani,48,206715,0.522,0.761,0.414,0.000493,C#,0.13,-5.707,Major,0.187,85.874,4,0.764
1E16yIGlnNYgr6QNahrnaN,bad queens feat. gabriella hook,[],apashe,39,238909,0.00558,0.747,0.901,0.0285,G#,0.367,-3.282,Major,0.19,109.966,4,0.483
2NrZbxMglp5aEVwbJBaY3K,lady sunshine,[],appleby,38,205297,0.744,0.842,0.307,0.0123,A,0.223,-9.559,Major,0.103,156.944,4,0.546
3wlXKzqwFb6wD6aieqEjQv,all yours,[],apre,51,173587,0.172,0.734,0.783,0.0147,F,0.106,-6.482,Minor,0.0283,107.016,4,0.595
3W6UA36h0zahjxU709wLSI,brighter than sunshine,[],aqualung,50,241360,0.229,0.314,0.483,0.0269,B,0.564,-8.365,Major,0.0351,145.047,4,0.348
0FTma0KbRqXuGvXtNNzcz3,almost over,[],aquilo,48,195866,0.611,0.396,0.321,0.0,A#,0.0801,-11.402,Major,0.0363,83.33,5,0.117
0yxCqdDSKZOXZXIAtgkS0P,bags right,[],ar'mon & trey,41,224549,0.0327,0.735,0.709,3.83e-05,F,0.105,-4.785,Minor,0.0316,124.018,4,0.277
5rqsdrWLGhBOIhmy7Z0znZ,pecar contigo,[],aran one,44,220714,0.0722,0.726,0.898,0.0,G#,0.155,-4.308,Major,0.0406,93.975,4,0.821
10pIIWp1LGrtoRpvwMGLHm,color wheel,[],arch echo,39,361853,0.00221,0.489,0.978,0.673,G,0.103,-4.065,Minor,0.108,144.031,4,0.234
0M6uGe68Jxvb42pPHmGJao,rhapsody under a high sky,[],archibald james potter,31,578533,0.97,0.157,0.0514,0.642,C,0.19,-27.246,Major,0.0412,106.41,4,0.0391
7fwd1IOrrXsR5SBJOnnDQL,i'm in the market for you,[],archie semple,33,226827,0.995,0.49,0.0293,0.651,G#,0.118,-19.341,Major,0.0398,85.553,4,0.343
3xd7eknqZamFxXze9yz36g,ammi ammi,[],archy marshall,42,209840,0.355,0.609,0.573,0.422,B,0.596,-11.871,Major,0.246,109.8,4,0.493
1u6s0RKQX9oCImfMZbI760,night cries,[],arctic lake,53,177187,0.937,0.328,0.0976,4.21e-05,C#,0.101,-13.828,Minor,0.0457,172.875,3,0.127
13kBiY2XWUI2LIGms8FMbR,cuando nadie nos ve,[],area3,34,208718,0.0127,0.811,0.682,1.03e-05,B,0.217,-8.772,Minor,0.0658,91.979,4,0.882
3Ved9WUBQuITUbuTBJhrF4,beast of burden,[],argonaut & wasp,58,166049,0.0821,0.793,0.561,0.00289,C#,0.0659,-7.957,Minor,0.0303,115.035,4,0.652
7dzwCwvobdoKlIHr9XPZns,blossom,[],aries,56,127972,0.155,0.594,0.449,0.0,C#,0.127,-7.832,Major,0.0545,82.987,4,0.315
3G2Cf80OTzYTUuy0TDlv4R,always (feat. babyface),[],arin ray,39,213835,0.036,0.757,0.469,1.42e-05,C#,0.108,-4.591,Major,0.0504,164.977,4,0.73
2DbFrz8xUz8ICEmQWlnhMg,drain me,[],arizona zervas,59,196698,0.559,0.666,0.75,1.43e-06,A#,0.131,-4.189,Major,0.0899,158.918,4,0.593
6nVHU3oVZwUFMXdDGfIoSR,"darling, you can't walk away",[],ark patrol,36,193141,0.00306,0.301,0.637,0.662,G#,0.296,-7.811,Major,0.0389,192.046,3,0.255
3SLdLEQ8xz6limRM51RpZ3,my heart's always yours,[],arkells,47,253602,5.3e-05,0.554,0.752,0.237,C,0.104,-8.086,Major,0.0313,118.95,4,0.385
0ZiGRciYMWrDvCPNM0T21o,big fat mouth,[],arlie,53,218773,0.0678,0.605,0.827,7.62e-06,D,0.182,-5.15,Major,0.0454,128.023,4,0.858
0Ws3ORFcdtgqA3FITquhQ7,george,[],arlo parks,51,190272,0.672,0.677,0.394,0.000124,D,0.129,-7.278,Minor,0.0304,96.985,4,0.539
1Pngj7Q4wlhK9uO8vXTv8b,che vuole questa musica stasera,[],armando trovajoli,47,217187,0.69,0.505,0.329,9.97e-06,C,0.111,-10.153,Minor,0.0299,90.462,3,0.307
7Cv324ndsMb3BHTPoVWVkc,"berceuse, ""lullaby""",[],armas järnefelt,47,251173,0.803,0.193,0.00709,0.208,G,0.0981,-33.602,Minor,0.0436,94.681,4,0.037
5bFFJhiXofiXrgJWeaipN1,genesis - acoustic,[],armors,44,213170,0.0592,0.707,0.645,0.0,F#,0.16,-5.196,Major,0.0342,75.017,4,0.624
3RAOrqJwXaXVD2DLAXgc4c,amor amor,[],arno elias,40,228075,0.162,0.691,0.863,0.00399,G,0.105,-5.916,Major,0.0507,173.285,4,0.844
6rPtpvRHy5iZ8ZTfIdX4gQ,"tempus perfectum, op. 109",[],arnold rosner,33,497387,0.963,0.0859,0.0782,0.847,D,0.0604,-22.427,Major,0.0407,72.118,3,0.0459
5thts3213xwSroRd11fv5A,people everyday - metamorphosis mix,[],arrested development,59,296333,0.0074,0.844,0.609,0.0,A#,0.563,-10.675,Major,0.217,91.117,4,0.725
3ONhHmhiFGCmWTtbXAMij8,a painting in paris,[],arrested youth,52,213626,0.0828,0.699,0.702,0.00147,F#,0.0667,-7.955,Minor,0.0642,75.012,4,0.608
01p0lvcsH28Rmeu5uvSOU2,feeling good about feeling good,[],art feynman,31,459644,0.0101,0.63,0.889,0.24,D,0.102,-5.851,Major,0.0324,131.032,4,0.771
3Jy0dWV5AnnfyTvHK6UWof,bright eyes,[],art garfunkel,51,238600,0.745,0.38,0.21,0.45,G,0.0829,-15.603,Major,0.0319,112.51,4,0.207
3IPw2XFkOL5xeFisbknamX,piano concerto: adagietto,[],arthur bliss,34,639667,0.945,0.228,0.0314,0.746,E,0.0748,-26.215,Major,0.0386,75.59,4,0.0385
5c9QOZ23T5jyaPe0qdXDNx,opening image,[],arve henriksen,35,255843,0.961,0.185,0.0538,0.658,F#,0.168,-20.466,Minor,0.0395,68.498,4,0.0624
4jTXmhMv91Fq0ivNQDzhPh,space talk,[],asha puthli,39,337320,0.142,0.638,0.432,0.019,A#,0.213,-17.345,Minor,0.0754,98.932,4,0.693
1akgiRM3mN2nxu2AX6ACCW,i love college,[],asher roth,64,241933,0.107,0.708,0.815,0.0,G#,0.326,-4.044,Major,0.25,86.493,4,0.657
0yfcOmDBSaW1fGY1PHuwU3,be good to me,[],ashley tisdale,48,213827,0.141,0.655,0.857,0.0,C,0.298,-4.148,Major,0.0994,97.994,4,0.719
2ZBalNGwjqdKJd29O76wBV,heat of the moment,[],asia,66,227627,0.358,0.324,0.84,0.000239,C#,0.367,-7.31,Major,0.0489,136.136,4,0.576
0t0qLzCLI1mlQKbFyzlIEv,1017 (feat. gucci mane & yung mal),[],asian doll,45,243252,0.466,0.813,0.593,0.0,C#,0.185,-8.604,Major,0.176,74.982,4,0.626
1yujmT64VJM0k7pceaLIC8,blue hawaii,[],astr,36,224685,0.064,0.652,0.744,2.87e-05,G,0.342,-4.098,Minor,0.0378,123.006,4,0.487
5eU8JXd8hFpxs2MvBoL8cB,don't need u,[],astronomyy,52,335000,0.205,0.732,0.524,0.00335,D,0.0775,-7.538,Minor,0.0692,154.302,4,0.176
2w0mrRCG8pk0ilyJRy4K5v,broken record,[],atlas,52,219075,0.211,0.675,0.691,0.00058,B,0.0824,-6.806,Minor,0.0825,124.967,4,0.333
6Ijb2xCO37OOFQra6gzYGl,landed on mars,[],atlas bound,56,224570,0.873,0.492,0.315,0.414,C,0.0984,-13.256,Major,0.0526,99.504,4,0.376
7ohqcy0MESjxurNED68okJ,63 days,[],atlas genius,54,187880,0.0122,0.677,0.686,0.0,C#,0.162,-6.518,Minor,0.0866,159.973,4,0.763
0lxajH886qBpelJxa9K0OD,clary's theme,[],atli örvarsson,24,202413,0.85,0.141,0.143,0.952,D,0.092,-18.067,Minor,0.0349,94.803,4,0.0391
2INFYzwESGpGmGmMFm8hws,"drown (feat. cashinova, the lioness & dem atlas)",[],atmosphere,45,271613,0.376,0.747,0.623,1.11e-06,F,0.101,-8.064,Major,0.193,77.875,4,0.0454
5WuVWOngcRkMOx9RRLCvui,the tide is high - radio mix,[],atomic kitten,69,205360,0.0234,0.776,0.693,0.00177,G,0.0322,-2.528,Major,0.0314,102.996,4,0.635
5raFQtUB0XrM2oH0nLCYzY,better - radio edit,[],attom,54,180365,0.146,0.602,0.699,0.0,C,0.0864,-7.422,Major,0.111,175.388,3,0.361
7uUahoeqGNRMbpdeiLj1rS,panic room,[],au/ra,69,237773,0.152,0.495,0.426,5.65e-06,G#,0.099,-9.434,Major,0.0736,97.91,4,0.0636
2uVEmxtim1QflEu3NBJwj3,blood on my hands (feat. smino),[],august 08,54,251552,0.277,0.892,0.875,0.0292,C#,0.104,-8.519,Minor,0.226,114.959,4,0.237
2WZyfujzMweFLnozyUJBkW,boston,[],augustana,69,245933,0.182,0.404,0.571,2.08e-05,C,0.129,-5.069,Major,0.0303,147.01,4,0.29
5MapdhdZ1MFh1A7qDLvBy0,sartana rides a horse,[],augusto martelli,27,109053,0.954,0.472,0.124,0.0153,A,0.111,-19.466,Minor,0.0341,94.909,3,0.699
6mb6lVLNrcUgLnEN8QnDJd,how far i'll go,[],auli'i cravalho,76,163387,0.603,0.576,0.319,0.0,E,0.173,-10.934,Major,0.0518,83.632,4,0.0921
2Ox4MT8aMIe3xdguDoQKaz,"sunrise serenade, op. 63",[],aulis sallinen,39,405027,0.974,0.139,0.0393,0.85,F,0.0828,-21.058,Major,0.0468,64.106,5,0.0394
5wcj2Usfft0MLcTsWVDMbo,rebana ba lesotho,[],aura msimang,33,342800,0.286,0.749,0.674,0.000403,C,0.106,-9.29,Major,0.0465,111.489,4,0.78
5m2a8MuuMPfKKYeJnoHdvL,all i ever need,[],austin mahone,70,213747,0.117,0.708,0.647,0.0,B,0.111,-6.128,Major,0.0298,129.95,4,0.654
63x1zLeS0EN6QKyJxFXWQx,episode (anr143) - dub mix,[],autograf,46,246401,0.448,0.783,0.626,0.495,D#,0.235,-7.34,Minor,0.056,100.028,4,0.439
4ylE1Sl2wohbCvToD1fHsl,moscow,[],autoheart,49,234572,0.183,0.715,0.611,8.51e-06,C,0.0786,-8.302,Major,0.0324,103.987,4,0.817
2jM14jqRiexk1UQrsViwxF,al colegio no voy más,[],"av. larco, la película",41,165756,1.15e-05,0.58,0.877,1.1e-06,C#,0.469,-5.452,Major,0.026,95.018,4,0.6
4fkM7M4Uo5AUASnnsRC7EZ,not your barbie girl,[],ava max,70,186520,0.103,0.745,0.642,0.0,F#,0.0335,-4.138,Minor,0.0506,120.063,4,0.35
3e5Ee5GrNzSnCt2laIDm3S,love love love - au master,[],avalanche city,49,192827,0.188,0.519,0.494,0.0,F#,0.159,-5.399,Major,0.0263,99.909,4,0.243
0q5xa8eCP63amIb92Xa7FR,a love of your own,[],average white band,40,336039,0.394,0.523,0.544,0.000438,G,0.0699,-7.89,Major,0.0316,134.517,4,0.603
4DLZpekzmIm1fSO0IPEk3R,if i have to,[],avery wilson,39,184173,0.34,0.398,0.508,0.0,F#,0.125,-4.614,Major,0.115,77.893,4,0.0903
7ArU1U22qrYZbjFgUDzN5S,little fang,[],avey tare's slasher flicks,42,251773,0.0353,0.694,0.707,0.0445,B,0.267,-6.079,Minor,0.0774,114.995,4,0.428
5iA9I4Y0kF1zRFi0nUzbj5,you only like me with the lights out,[],avid dancer,49,258727,0.00592,0.428,0.816,0.00835,G,0.193,-5.672,Major,0.0314,80.05,4,0.244
6STHWwMa2vbr1nKArQH7hd,anything but ordinary,[],avril lavigne,53,251493,0.0374,0.652,0.671,0.0,A,0.0856,-5.553,Minor,0.0372,123.004,4,0.635
2o2RDduVgudcGSLrFaV1D0,handyman,[],awolnation,53,202032,0.258,0.492,0.724,0.162,G,0.255,-6.79,Major,0.0332,84.237,4,0.323
5xzzxWj8a1YBbNZhNLqWuQ,dancing alone,[],axwell /\ ingrosso,72,253770,0.0853,0.699,0.94,0.0,G#,0.336,-5.969,Minor,0.208,122.079,3,0.652
6xvBfRyRHKT528aZUdAQg8,actor,[],ayelle,41,168031,0.16,0.907,0.35,7.69e-06,E,0.367,-11.106,Minor,0.131,128.02,4,0.377
1jkv1Y9tknciARNuS8eVDX,water plant,[],ayia,29,147611,0.0236,0.697,0.533,0.00108,D#,0.107,-6.778,Minor,0.0368,109.983,4,0.269
3GweDldi2HrraUKLexWUeb,cassette,[],ayokay,60,203067,0.141,0.718,0.56,0.0,C#,0.148,-6.739,Minor,0.0564,75.031,4,0.292
2yW94b63AjbaW3Qcs92bHc,dala,[],ayub ogada,29,197867,0.958,0.515,0.101,8.48e-05,A,0.0811,-20.923,Minor,0.0642,77.249,4,0.518
4nukRFVSXON8OFuoXsAzhT,bazaar brawl,[],azam ali,28,168837,0.711,0.399,0.549,0.723,F#,0.0738,-12.539,Minor,0.0896,131.92,4,0.231
3A3l8eWpxuwZJUGcURmseN,burn rubber again,[],azchike,65,163448,0.0731,0.874,0.562,3.38e-06,D,0.0733,-10.743,Minor,0.122,99.97,4,0.33
56kL6amOhO9oRRdMC2tjAD,boo,[],azizi gibson,49,183942,0.102,0.805,0.624,0.0,F#,0.235,-5.986,Minor,0.0547,137.007,4,0.432
7qLrmLaBg60n94YZFxKU0C,might cuff u,[],b smyth,42,202834,0.341,0.781,0.461,0.0,G#,0.0846,-5.462,Minor,0.13,123.982,4,0.496
5f14ylFBAuwqVHXvafqtmd,079me,[],b young,70,211853,0.404,0.629,0.601,0.0,A#,0.0582,-7.508,Minor,0.309,199.921,4,0.612
2NNiZ5qwYIKAwjbHJsxtAO,c'est la vie,[],b*witched,53,172067,0.104,0.693,0.938,0.000161,G,0.0685,-4.854,Major,0.0296,108.986,4,0.913
3hCIZ8sgJm5MUh7ulehPGX,ain't nobody home,[],b.b. king,39,299533,0.131,0.729,0.739,4.4e-05,C#,0.0423,-8.7,Major,0.0309,92.536,4,0.937
