artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
johann sebastian bach,"aria mit 30 veränderungen, bwv 988 ""goldberg variations"": var. 30 quodlibet a 1 clav. - live",1mSUuApLYqohwefANxjN6t,31,0.99,0.447,80600,0.359,0.815,G,0.111,-15.542,Major,0.0373,105.41,4,0.905
hillsong united,arms open wide - live in australia/2009,1NytnFe5ZDXoKUKpvcHx24,43,0.387,0.248,378693,0.561,0.0,D,0.472,-7.58,Major,0.038,169.93,4,0.202
misty edwards,arms wide open (live),11eC4ZnHxqc7nCIrfZFB81,30,0.766,0.503,549627,0.396,0.0,D,0.055,-8.229,Major,0.0318,120.042,4,0.347
hillsong worship,as it is (in heaven) - live,5aahAvbdNGcaDH0osSgjMp,49,0.0133,0.337,519627,0.586,0.0,E,0.272,-8.116,Major,0.0343,125.66,4,0.105
corey voss,as it is in heaven - live,1nnjG2b7LtQ0DZhPwdQPc0,44,0.22,0.349,320387,0.572,0.0,C,0.0538,-6.958,Major,0.0389,143.948,4,0.138
hillsong united,as you find me - live,4C4HCABSCJDI5LNB7WlXp8,63,0.0146,0.405,522127,0.465,1.13e-06,D,0.112,-7.834,Major,0.0324,131.984,4,0.0878
new life worship,ascribe - live,1buMi0jiyood9ntriP6D53,33,0.769,0.205,281331,0.303,4.3e-06,G#,0.628,-12.039,Major,0.0303,103.835,5,0.121
passion,at the cross (love ran red) - live,51IOMFLZNIn4oynL6t6bwr,53,0.0884,0.309,428187,0.587,0.0,G,0.0699,-6.567,Major,0.033,143.787,4,0.156
hillsong worship,at the cross - live / mighty to save album version,7m1siXq8fKaGde75b2CWA6,46,0.684,0.317,409827,0.348,0.0,E,0.228,-7.979,Major,0.0298,139.776,4,0.159
hillsong worship,at the cross - live / the very best of hillsong live album version,70JQmi6ZtJg069YukLLc5D,22,0.634,0.339,246721,0.25,0.0,E,0.103,-10.418,Major,0.0281,140.043,4,0.165
julian lage,atlantic limited - live from savannah music festival,1PnP77H30SN6M6raDx0vWV,40,0.697,0.48,498356,0.244,0.907,G,0.762,-17.9,Major,0.0337,130.13,4,0.281
rebelution,attention span - live,4Q74jpL1GZDXbv7GsQppjZ,37,0.0123,0.489,233621,0.829,0.00026,F#,0.618,-4.924,Minor,0.0496,72.257,4,0.602
don omar,aunque te fuiste - live,03666ANAMio6aiILVmcXTP,20,0.23,0.461,355960,0.626,0.0,C,0.688,-8.861,Minor,0.133,166.662,4,0.267
bill charlap trio,autumn in new york - live,0J2J0CdJOfwAtVBeF8MyEK,35,0.913,0.396,411667,0.16,0.452,D,0.689,-23.421,Major,0.0522,138.737,3,0.113
benny goodman,avalon (live),3tECqIjHUfGK36QpQJZtVU,33,0.821,0.726,195173,0.36,0.534,F,0.0779,-12.841,Minor,0.0413,125.187,4,0.703
wolfgang amadeus mozart,"ave, verum corpus: ave, verum corpus - live",516PqxrAUmJLibX940kUn5,26,0.978,0.0728,180587,0.026,0.0221,D,0.0664,-29.332,Major,0.0464,73.436,4,0.0339
jesus culture,awaken me - live,2eLQg4lhou2d1HnvXNPjwZ,34,0.00957,0.162,532080,0.946,7.81e-05,A#,0.744,-5.049,Major,0.077,135.13,4,0.126
passion,awakening - live,50rzi9UUdggiAyLgBWwGrN,39,0.0755,0.405,291747,0.421,0.0,D#,0.257,-9.311,Major,0.0284,82.027,4,0.128
jesus culture,awe - live,1q195BwqBzlZvkji9TWXQM,44,0.00794,0.366,343253,0.844,0.0,B,0.798,-5.558,Major,0.046,155.791,4,0.336
hillsong united,awesome god - live,00AivYmu1UVmxM91uhR9lM,47,0.0124,0.363,318027,0.662,0.0,F#,0.0964,-8.119,Minor,0.0694,139.945,4,0.139
phish,axilla i - live,587pEfGuZOlNC0gFVERtLh,23,0.00674,0.329,206107,0.97,0.465,D#,0.618,-6.042,Major,0.063,158.827,4,0.638
kevin hart,babies - live from the laff house,01DKbdNAlEnRR4KhrxQLuY,30,0.936,0.474,103500,0.431,0.0,D,0.513,-16.731,Major,0.577,85.12,4,0.767
caramelos de cianuro,baby cohete - live from paris,4hwCGSugmnhlM66dSmHdCl,33,0.00207,0.609,132850,0.624,2.37e-06,F,0.53,-10.633,Major,0.0733,129.899,4,0.615
slightly stoopid,baby i like it - live,28SebQaNmRVzGkE3jmaUKm,26,0.0187,0.525,235273,0.842,1.46e-05,B,0.153,-7.099,Minor,0.0672,88.106,4,0.665
louis armstrong,baby won't you please come home - live at newport jazz festival 1958,7jNEhmzzJUo66EkdzFbtWX,39,0.914,0.641,183320,0.358,0.00765,A,0.702,-17.545,Minor,0.0987,106.556,4,0.712
5 seconds of summer,babylon - live,0IDFAlR8uaj6BFQEG9dY13,52,0.000689,0.461,210333,0.867,0.0,D,0.714,-3.667,Minor,0.039,95.976,4,0.381
phish,back on the train - live,74Xi16r7i3ove4wTbC1BAi,26,0.0346,0.369,572053,0.976,0.731,F,0.739,-7.545,Minor,0.134,172.639,4,0.652
liz callaway,"back to before (from ""ragtime"") [live]",6xRpD9bXjMfDIsigPjKM6P,31,0.84,0.32,238867,0.335,0.0,A,0.342,-11.923,Minor,0.0451,170.511,4,0.242
hillsong young & free,back to life - live,09StPlYNc2JMsSkB0ZTuxs,36,0.0492,0.582,257653,0.944,0.0,D#,0.689,-3.963,Major,0.0446,119.996,4,0.518
lucky dube,back to my roots (live),23bSyZqU6GwjGPSJczVPba,31,0.0371,0.437,468867,0.855,0.000995,C,0.201,-5.265,Major,0.0674,167.472,4,0.907
kevin hart,bad luck with women - live,6wwDU685Eu6d6SGQ3dGg9c,28,0.912,0.602,151120,0.411,0.0,B,0.736,-15.382,Minor,0.949,79.087,4,0.555
bruno major,bad religion - live,2HcGZ0bpmtfHQTdlXNxRR6,47,0.922,0.48,214373,0.181,0.0,E,0.104,-10.105,Major,0.0438,144.408,4,0.162
sublime,badfish - live at kommotion/1994,70P6a9MQQ4vWyYKUdZeF5I,27,0.0135,0.647,182973,0.54,0.000234,D,0.101,-7.887,Major,0.0732,93.099,4,0.343
sublime,badfish - live at the palace/1995,16sHyyLrE4cFM5N2uCURwV,36,0.13,0.635,207493,0.652,3.03e-05,B,0.675,-6.8,Minor,0.0692,91.798,4,0.33
fly my pretties,bag of money (live),5pmNTEcAO76f8JblNn0lqf,43,0.00365,0.781,182093,0.565,0.00121,A,0.695,-8.549,Minor,0.0654,92.312,4,0.949
ludwig van beethoven,"bagatelle in a minor, woo 59 -""für elise"" - live at the royal albert hall/2012",5eXuYIItrgzdWRWzhMD9kP,31,0.993,0.25,196173,0.0217,0.874,A,0.0635,-35.88,Minor,0.0538,126.285,3,0.335
hector & tito,baila morena - live,5pw9VZBejG42HaDZRJnTSc,39,0.211,0.805,154653,0.64,0.0,E,0.157,-9.706,Minor,0.0644,93.975,4,0.788
janis joplin,"ball and chain - live at mcmahon stadium, calgary, canada - july 1970",4yIJn7Q8SgzL8qygejzUD3,37,0.689,0.412,481333,0.21,2.97e-05,F,0.583,-17.232,Minor,0.184,157.239,3,0.594
angela lansbury,ballet (the cookie chase) - live,6bKfQ1vUimHIWKyeMHt7Bk,24,0.848,0.491,542267,0.28,0.000886,G#,0.141,-15.821,Major,0.0656,112.583,3,0.426
misty edwards,baptize my heart (live),5s0WcmRxq1ZZoiHI0pRqHQ,28,0.000778,0.289,354667,0.804,2.96e-05,G,0.612,-6.699,Minor,0.0673,144.511,4,0.299
phish,bathtub gin - live,5gcOQlB2n0cxdOOPKRQZBj,24,0.0998,0.413,917120,0.771,0.404,F,0.248,-7.678,Minor,0.0319,125.784,4,0.479
eric lindell,bayou country (live),0AfloqhmK7nMeuxJo98C0x,35,0.0689,0.365,407267,0.817,0.00197,D,0.407,-3.984,Major,0.0865,149.625,4,0.565
jesus culture,be crowned - live,50uAXKoNH1htq1DbSqDNib,40,0.0343,0.382,326520,0.74,0.0,D,0.736,-5.439,Major,0.0376,150.016,4,0.294
jeremy riddle,be enthroned (live),3OzQn19XAveO8ZbKH1YPOA,57,0.00574,0.303,485397,0.516,0.0,C#,0.163,-8.518,Major,0.0302,141.932,4,0.0592
elevation worship,be lifted high - live,2ilqQ7D484m3p582yys0sq,42,0.0155,0.556,317587,0.86,0.0,D#,0.3,-6.447,Major,0.0407,103.974,4,0.432
gateway worship,be lifted higher - live,2gSo7GRa97IOqX10tfl8nh,21,0.00215,0.353,278067,0.938,0.0,A#,0.484,-5.68,Major,0.0744,146.104,4,0.224
nina simone,be my husband - live in new york/1965,3dnaUhyD5xmG9znnFwhDzd,48,0.817,0.499,200667,0.353,0.0,C#,0.0512,-12.452,Major,0.356,67.924,3,0.352
planetshakers,be my vision - live in melbourne,2sZ9sSEJ3yUd1B4LsGqK0G,36,0.00026,0.402,397216,0.826,2.44e-05,E,0.204,-6.768,Major,0.0481,146.033,3,0.102
citipointe live,be our strength (live),4ThwfEIfyfpZ40a3FcZwpO,33,0.699,0.181,291573,0.125,4.74e-05,A,0.165,-16.005,Major,0.0368,70.394,4,0.113
citipointe live,be our strength (moment) [live],4oEJ3RQ4jE2mTpwpNMNMnF,31,1.95e-06,0.154,243173,0.68,0.0,A,0.233,-5.806,Major,0.0487,139.994,4,0.147
hillsong worship,be still - live,6OIzniRIlDqO4DQ6Way8P3,55,0.0571,0.336,487667,0.438,2.25e-05,F,0.104,-9.478,Major,0.0289,148.717,4,0.076
united pursuit,be still my soul (live),4Fl2vAsbBDBUz0WizfnYeu,37,0.477,0.374,416754,0.324,0.000217,D,0.105,-11.547,Major,0.0316,135.734,4,0.182
matisyahu,beat box - live,6UpvjcmOl7GKvvivysW3cQ,32,0.26,0.406,305333,0.948,0.000211,C,0.49,-7.729,Major,0.449,93.531,4,0.341
luke combs,beautiful crazy (feat. leon bridges) - live,4uI6wu9V3heWDqweerxJYF,54,0.623,0.41,186419,0.485,0.0,B,0.196,-6.362,Major,0.0284,149.882,3,0.23
jesus culture,beautiful day - live,6sVXUkbPLPCpCHkOxkHOAs,42,0.0316,0.459,261240,0.877,0.0,C,0.291,-5.414,Major,0.064,138.961,4,0.198
hillsong chapel,beautiful exchange - live,7G2xZiDC8Tm5ndy1iIeRsF,28,0.00546,0.308,294413,0.575,0.0,D,0.155,-7.556,Major,0.0315,136.871,4,0.0982
hillsong worship,"beautiful exchange - live in sydney, australia/2009",2IoLThsLZVkOwDiHwQ0dyM,39,0.34,0.323,643373,0.564,0.00653,D,0.0919,-8.218,Major,0.0365,137.955,4,0.111
bob seger,beautiful loser - live in detroit/1975,1qRqgmMlMHxxHMLPJCTn4V,43,0.0382,0.45,240001,0.899,0.00678,A,0.735,-4.675,Major,0.0695,119.389,4,0.289
jason upton,beautiful people (live),716exbYggOEpU2KCjEQ9hv,26,0.697,0.362,232150,0.345,0.0,D,0.698,-8.521,Major,0.0293,136.447,4,0.17
gov't mule,beautifully broken (live),1Ev13gd5t3vLxD1Akqb2WQ,24,0.0214,0.381,433453,0.825,0.00416,A,0.704,-3.907,Minor,0.0341,80.561,4,0.372
susan egan,beauty and the beast medley: belle / home (live),2thC8xe85O2IFnIsb7PGox,25,0.788,0.422,274130,0.324,0.0,G,0.0908,-9.64,Major,0.144,61.613,4,0.386
sherwin gardner,because of you - live,0SpN6OR9KhglAO5Ohh6ilE,23,0.035,0.433,296821,0.795,0.0,A#,0.177,-4.291,Major,0.0985,72.962,4,0.392
reel big fish,beer - live,3yZZShuNi39dr7w19ldGgj,24,0.0643,0.47,247947,0.879,0.0,C,0.67,-5.702,Major,0.0762,98.846,4,0.851
nat king cole,beer barrel polka (roll out the barrel) - live,2JPKmnT1qKuBn3wht5AxSr,38,0.934,0.459,145240,0.52,0.000347,C,0.333,-8.664,Major,0.0789,141.173,4,0.833
todd snider,beer run (extended) - live,1pflhbn3DtPKmecZRd1aPT,40,0.726,0.606,193613,0.626,0.0,A,0.714,-7.108,Major,0.073,106.742,4,0.797
miley cyrus,before the storm – duet with jonas brothers (live),2JoYVti4PyEyzXg99jhVk3,43,0.339,0.38,275413,0.824,2.96e-05,B,0.76,-4.222,Minor,0.0395,150.064,4,0.417
the hip abduction,before we lose our mind - live,2Let0pA02qDg3bxukfc1VE,22,0.0307,0.605,218947,0.788,0.000166,C#,0.59,-7.13,Minor,0.0377,121.951,4,0.596
new order,behind closed doors - live at mif,4d3AN1sZVAVcn2B63pb7xo,26,0.0287,0.594,314667,0.752,0.389,A,0.644,-9.148,Minor,0.0332,131.889,4,0.448
hillsong worship,behold (then sings my soul) - live,1ploWGMJ1grQQrKcV2zwqb,56,0.0579,0.291,406173,0.468,0.0,B,0.294,-7.733,Major,0.0316,73.497,4,0.119
passion,behold the lamb - live,3lI5yiJwTKJaSNlfQXh4HX,45,0.161,0.314,309093,0.59,0.0,C,0.0916,-7.52,Major,0.0338,74.952,4,0.148
hillsong worship,"believe - live in sydney, australia/2009",78iP75VdYoe0bytLCiCJpz,22,0.785,0.206,256116,0.37,0.00245,C,0.124,-8.739,Major,0.0299,140.821,4,0.0943
darlene zschech,beloved (when i survey) - live,0fpNNQ8IkNy7jSkrOwpOoe,30,0.746,0.168,583052,0.272,1.2e-06,G,0.164,-10.779,Major,0.033,84.287,4,0.0826
bob marley & the wailers,bend down low - live,4Kw5kIbOTWYoHYwo5nOJhu,27,0.315,0.748,260133,0.576,0.0534,C,0.0715,-11.857,Major,0.286,89.919,4,0.886
hillsong worship,beneath the waters (i will rise) - live,2eWrSPHhmUBj5PstcNGRN2,37,0.0145,0.356,313493,0.823,0.234,G#,0.41,-4.88,Major,0.0407,147.822,4,0.298
børns,bennie & the jets - live from sxsw 2015,4f2aupm9UaR6Zqknh3Ph8W,49,0.0928,0.682,201653,0.505,1.38e-05,C,0.704,-10.122,Major,0.0403,129.914,4,0.442
grateful dead,"bertha - live at the fillmore east, new york, ny 4/27/71; 2018 remaster",0KGMFqrvxSN3wuKvm0VCiF,47,0.413,0.54,342107,0.569,0.809,G,0.525,-14.857,Major,0.0338,88.749,4,0.939
andrea bocelli,"besame mucho - live from spotify, nyc / 2015",6qZQIa02aMr9XC2bFnFTlH,34,0.933,0.322,142460,0.396,0.000789,F,0.702,-8.016,Minor,0.0387,92.64,4,0.18
darlene zschech,best for me - live,6dTSukjveKvCvc4XOl5OU2,32,0.00146,0.464,271920,0.917,0.0,E,0.674,-5.794,Major,0.13,134.923,4,0.382
passion,better is one day - live,1ztMueIjy0Valy7dDMHEGQ,27,0.269,0.525,342373,0.682,7.55e-05,E,0.706,-8.011,Major,0.0362,151.995,4,0.505
leon bridges,better man - live at sxsw 2015,7DJ73uz6ixmyRt6WGGFQQt,37,0.37,0.673,133080,0.66,0.0,G,0.689,-6.489,Major,0.0374,105.184,4,0.89
hillsong worship,better than life - live,3CfYGIXTyQ0TC8eMoH1Bvg,21,0.145,0.444,236360,0.931,0.000279,G#,0.0514,-4.037,Major,0.0497,99.077,4,0.49
leon bridges,beyond (feat. luke combs) - live,05zt3H2jdG0MA1V6Q2t2Et,58,0.455,0.619,246947,0.623,0.0,B,0.167,-6.33,Major,0.0328,76.037,4,0.309
duran duran,big bang generation - live,7rBVjZWoVZxuMjUFKCdLEy,23,0.00134,0.544,347440,0.906,0.017,F#,0.698,-6.034,Minor,0.121,99.994,4,0.22
professor longhair,big chief (live),5dsKeEEOVG9y53toa9UI1f,28,0.766,0.63,232773,0.647,0.154,A#,0.333,-11.638,Minor,0.0342,150.775,4,0.963
tash sultana,"big smoke, pt. 1 (live)",3XfxLIVqOhggDtzPwp7bpp,43,0.661,0.586,672597,0.562,0.154,E,0.371,-11.553,Minor,0.152,96.504,4,0.524
tash sultana,"big smoke, pt. 2 (live)",0rJacW0roJ7Xl4pIGFue5V,43,0.87,0.454,577499,0.538,0.0237,E,0.139,-10.731,Minor,0.117,77.209,4,0.48
for all seasons,bigger than (live),3Vuyv0pBVIXlhJsBoCR2b8,30,0.25,0.518,264013,0.613,0.0,E,0.358,-6.342,Major,0.0303,150.125,4,0.305
passion,bigger than i thought - live,1t3AJY56yarBeRWzNnUZXk,55,0.159,0.433,432107,0.484,0.0,C,0.0951,-8.425,Major,0.0334,125.478,4,0.268
tedeschi trucks band,bird on the wire - live,2D1b4pdLJWi9rU309xLcBK,37,0.613,0.449,338893,0.362,0.000252,G,0.696,-11.389,Major,0.0339,106.117,3,0.392
jason upton,birmingham sound check (live),5KrZn6ML0SjtUJ1JTa1SpT,31,0.00169,0.358,303647,0.685,0.822,F,0.101,-8.108,Major,0.0271,94.927,4,0.444
new order,bizarre love triangle - live at mif,33zKz4xcUICJ2s1hoptqkD,46,0.00279,0.505,344920,0.966,0.394,A#,0.389,-6.213,Major,0.045,124.0,4,0.564
soundgarden,black hole sun - live from the artists den,1HJCxwiDA7fQpe9HJ5mMjx,40,0.0127,0.365,350744,0.747,0.00109,G,0.35,-9.766,Major,0.0402,107.596,4,0.249
against me!,black me out - live,2AHo81meAUanZXstuvyVzX,20,0.0239,0.428,187253,0.909,0.0,E,0.136,-3.997,Major,0.035,107.6,4,0.576
gary clark jr.,blak and blu - live,4K7e47WqZkIu6mN1LzUKpa,31,0.891,0.45,243280,0.196,0.0045,A,0.193,-9.969,Minor,0.0349,75.3,4,0.14
imagine dragons,blank space/stand by me - live from spotify london,3Dbgo1HE3DErIBNDIO4Hyd,71,0.407,0.764,303434,0.575,0.0,A,0.747,-6.728,Major,0.0966,101.759,4,0.502
jeff beck,blanket - live,0oaE6ZdaF4mhdjDwS58mVR,34,0.532,0.449,387995,0.43,0.000763,A,0.774,-12.837,Minor,0.078,73.333,4,0.403
dj shadow,"blast talkie - live at albert hall, manchester, england, 2017",7cplQmtIVbM8l76OcJ1ypw,29,0.0282,0.436,375333,0.925,0.00329,G,0.754,-6.697,Major,0.457,90.046,4,0.189
phish,blaze on (live) - 7/29/17 cinnamon,4DxqBUalgVhS8FjnCsjNLg,34,0.204,0.515,1415280,0.604,0.329,G#,0.787,-10.318,Major,0.0371,93.146,4,0.707
will reagan,"bless the lord (""we have come"" continued) [live]",3jebyeWfBW7o807JpV0vBE,40,0.551,0.239,253120,0.483,0.0,C,0.0984,-10.363,Major,0.0409,81.443,4,0.307
north point insideout,bless your name - live,5pFowcEIf9ROIJLZHOr8bb,20,0.00627,0.502,273827,0.954,0.0,A,0.451,-4.717,Major,0.0476,95.007,4,0.305
terry macalmon,blessing and honor (live),67k9SFU8d6jImxwwOgzR0s,33,0.645,0.285,401387,0.365,0.0509,A,0.256,-12.16,Major,0.0278,79.29,3,0.115
tommy emmanuel,blood brother (live),6pW8T93HKlN5YhraAbiIjP,37,0.295,0.376,326533,0.537,0.122,D,0.774,-9.309,Minor,0.033,89.855,4,0.227
aaron keyes,boast in the lord (live),2VBTDN9jQrF0LzszvbeLru,40,0.00391,0.499,288415,0.479,0.0,B,0.696,-8.459,Major,0.0239,94.037,3,0.214
queen,bohemian rhapsody - live aid,3Rvjhi2fdHU7qLIv4a4MCy,63,0.315,0.379,147840,0.781,0.000162,C,0.401,-6.147,Minor,0.0417,77.567,4,0.327
mika nakashima,bokuga shinouto omottanowa - live at nhk hall,2iKALqKROorXRgwF296sYp,23,0.818,0.402,432440,0.261,5.28e-05,F,0.643,-8.874,Minor,0.0315,75.413,4,0.214
vico c,bomba para afincar - live from puerto rico/2006,4dc9TXFISNPsw13jRZTd5G,20,0.157,0.713,311293,0.924,0.0,A#,0.306,-3.852,Major,0.276,97.574,4,0.576
hillsong united,bones - live,22gXAKnTEaMIBUDOQWgxJI,42,0.609,0.383,246973,0.42,0.000387,A,0.47,-8.414,Major,0.0304,94.068,4,0.0798
joe bonamassa,boogie with stu - live,168hcGYzhikucSpy8LLTiV,31,0.0388,0.549,257224,0.883,0.069,G,0.686,-7.134,Major,0.029,136.577,4,0.967
celeste,both sides of the moon - live,3uycvDrCFMnYWDHkAdC0UK,41,0.843,0.535,253547,0.133,0.00565,F,0.0968,-12.876,Minor,0.0911,58.366,4,0.227
los pericos,"boulevard - live from teatro opera, buenos aires, argentina/1997",0a7DgM90xUXYZCgArsEIuA,40,0.074,0.616,253533,0.803,4.76e-05,A,0.326,-7.05,Minor,0.0409,111.171,4,0.757
rodney carrington,boxing - live at the majestic theater/2007,24ElzwieciquuJ34MyLDaR,28,0.832,0.536,254862,0.895,0.0,F,0.752,-9.047,Minor,0.942,115.314,4,0.157
jesus culture,break every chain - live,3vk0GnIa9jp1B00felbJQE,62,0.343,0.317,487506,0.666,0.0,A,0.314,-5.809,Major,0.0365,135.784,4,0.179
chris mcclarney,breakthrough - live,03XqXqedPViuV0tLLndrjT,47,0.263,0.202,303347,0.466,0.0,F,0.699,-7.958,Major,0.0308,175.831,4,0.282
amanda lindsey cook,breathe (spontaneous) [live],5umBzJ8XNXg2jn5PpHIj2a,46,0.791,0.264,205128,0.0612,0.000656,A,0.107,-18.853,Major,0.0364,134.304,5,0.039
influence music,breathe - live,5OfIpf1OOrbWYBBAMZpO5N,56,0.0392,0.328,360936,0.683,1.36e-06,E,0.108,-6.913,Major,0.0424,143.675,4,0.108
rebelution,bright side of life - live,5nvOJwT2xejfnfOZRAHG5I,33,0.0183,0.633,247299,0.929,4.59e-05,D,0.737,-4.216,Minor,0.0523,96.972,4,0.618
hillsong worship,broken vessels (amazing grace) - live,2BuhGnXpqMQ8BvOUZpmaVl,64,0.293,0.381,568787,0.505,4.27e-06,G,0.72,-6.478,Major,0.0278,140.995,4,0.0869
chet baker,broken wing - live,1E6M20zixjb1zgtkWjYeAr,38,0.975,0.442,871346,0.31,0.772,A#,0.734,-14.395,Minor,0.0353,135.766,3,0.248
all sons & daughters,brokenness aside - live,46fnXcYBlHcV7YIj9fITpO,37,0.346,0.463,356667,0.315,7.47e-06,C,0.065,-10.795,Major,0.0263,135.996,4,0.18
snarky puppy,"brother, i'm hungry - live",3Erj3joeWwhBTHp04t9xMC,32,0.0587,0.528,515810,0.775,0.0545,G,0.705,-8.945,Major,0.134,101.456,4,0.644
leon bridges,brown skin girl - live at sxsw 2015,0TVG3NlI8XtLufSfCd9jXn,36,0.457,0.624,166453,0.587,0.0,G,0.654,-7.331,Major,0.11,136.41,4,0.658
grateful dead,brown-eyed woman - live in denmark 1972 remastered version,6ofJfBLOFB4f0n0ZwucUnk,44,0.648,0.578,277867,0.618,0.246,E,0.184,-9.527,Major,0.0327,106.821,4,0.721
buena vista social club,bruca manigua - live,5bAxCsh4epqYFfAbVx1JHV,39,0.719,0.509,315524,0.73,3.23e-05,A#,0.751,-7.398,Major,0.053,124.724,4,0.84
nahko and medicine for the people,build a bridge - live,2VyiwpOE6lNucNZeurfBIo,32,0.832,0.533,428225,0.523,0.0,D,0.699,-10.528,Minor,0.0953,108.158,4,0.464
passion,build my life - live,34plEFbj6nBMG7esY9rzim,56,0.221,0.323,459467,0.467,0.0,G,0.115,-7.282,Major,0.0334,139.505,4,0.0625
dani wilde,bumble bee (live),4iS4vGzh365Wg0KutUiWoy,37,0.814,0.471,220227,0.244,4.25e-05,C,0.116,-9.023,Minor,0.063,75.727,4,0.444
rebelution,bump - live,3VtYfCZKdCnBXA4lLxAgHL,37,0.0025,0.578,280800,0.879,0.00447,G,0.0987,-4.154,Major,0.0496,152.068,4,0.684
norah jones,burn - live in nyc,19OrcJjqUp2rzwmai1nw2R,41,0.906,0.518,357840,0.392,0.649,C,0.467,-13.997,Minor,0.048,80.998,4,0.248
bob marley & the wailers,"burnin' & lootin' - live at music hall, boston / 1978",0gfDevYMgqlw7hCF08Mo17,43,0.362,0.597,335467,0.779,6.43e-05,A,0.235,-6.418,Minor,0.0689,140.529,4,0.924
bob marley & the wailers,burnin' & lootin' - live at the record plant/1973,31FBvJQzBswrNhbJpQxJVH,34,0.191,0.651,395947,0.576,6.7e-05,A,0.629,-9.861,Minor,0.392,157.676,4,0.912
bob marley & the wailers,"burnin' and lootin' - live at rainbow theatre, london / 1977",7e3WdsNLzXUPFhDVyeblbX,38,0.272,0.605,375053,0.649,0.0037,A,0.768,-8.623,Minor,0.0874,143.704,4,0.948
bob marley & the wailers,"burnin' and lootin' - live at the lyceum, london/1975",2L50dfLMW9i0cR2AbH5zM5,33,0.489,0.636,311533,0.803,0.0064,A,0.694,-9.548,Minor,0.0619,146.294,3,0.957
bob marley & the wailers,"burning and looting - live at the lyceum, london/july 17,1975",0XQPSCrIfM4XPO89whWvlc,29,0.459,0.653,309056,0.707,3.36e-05,A,0.504,-11.716,Minor,0.0417,147.11,3,0.961
citipointe live,burning bright (live),1pjg1344aKRGI6HNOPeOIG,36,8.88e-05,0.508,209107,0.838,0.0,B,0.445,-5.978,Major,0.0403,124.055,4,0.312
passion,burning in my soul - live,625rTuVOrMfT5f4honqzxS,31,0.0118,0.441,322093,0.811,2.95e-06,G#,0.71,-4.646,Minor,0.0337,98.087,4,0.169
jesus culture,burning ones - live,017INNEXXywJ93w0hazZbY,32,0.00394,0.386,423240,0.836,0.0,D,0.443,-5.932,Major,0.0469,152.065,4,0.145
for king & country,busted heart (hold on to me) - live,21YvhHNc31azPYQrYN43tq,28,0.00247,0.605,208853,0.707,0.00511,F,0.379,-5.453,Major,0.0271,101.002,4,0.321
big brother & the holding company,"bye, bye baby - live at the winterland ballroom, san francisco, ca - april 1968",4S8F6YdYmqk4F2yEku59WM,33,0.447,0.555,267573,0.388,0.000493,G,0.212,-14.386,Major,0.0866,110.132,3,0.434
scott hamilton,bésame mucho (live),0J6kTSVez9OjHlfoDqAJAB,60,0.872,0.597,513502,0.471,0.707,D,0.686,-8.24,Minor,0.038,123.177,4,0.575
dirty heads,cabin by the sea - live,5I1maFTeOOfJFdLqNVTOWk,38,0.809,0.647,226772,0.453,1.77e-06,B,0.11,-8.891,Major,0.0517,163.695,4,0.842
all sons & daughters,called me higher - live,7K1OESxV2Z7gV0nyky9TrR,34,0.111,0.492,356560,0.558,0.000683,C#,0.0988,-9.533,Major,0.0359,85.992,4,0.166
sean feucht,calling out (live),2SwiAeNVwOCE1mdTRofcTR,27,0.584,0.244,683187,0.491,0.919,A,0.057,-9.146,Major,0.0279,84.991,4,0.0395
hillsong en español,calvario - live,1m3kQwwQNdgc9gPOcMvSMU,30,0.004,0.371,252320,0.591,0.0,A,0.326,-5.359,Major,0.0323,136.598,4,0.241
hillsong worship,calvary - live,5HrrDdSiUMt5wDUKAJxAav,44,0.00399,0.39,253213,0.571,0.0,A,0.168,-5.862,Major,0.0317,136.615,4,0.223
seu worship,calvary's tide - live,2wg7dhKGCDU7X99Ynav8Cr,28,0.109,0.388,301773,0.573,0.0,C,0.129,-6.683,Major,0.0312,152.008,4,0.0574
hillsong united,came to my rescue (be lifted high) - live,2YuCfB8aZJdK1yTzr1bBkG,29,0.0326,0.208,223107,0.682,0.000319,C,0.326,-4.93,Major,0.0371,74.945,4,0.065
hillsong united,came to my rescue - live,0yyTj3fGBIrgJemUo3WD74,46,0.0429,0.445,298560,0.452,0.00733,C,0.0937,-9.604,Major,0.0244,81.961,4,0.157
hillsong worship,came to my rescue - live / the very best of hillsong live album version,3w0HBuCrUONIbIsTQawsmW,38,0.0508,0.452,267799,0.517,0.00309,C,0.183,-8.514,Major,0.0243,81.949,4,0.136
kim walker-smith,can i have more of you - live,6Gkk36OsmcH0EUqo8FOsH9,26,0.00483,0.494,385467,0.876,0.0,D,0.69,-4.318,Major,0.0515,139.986,4,0.369
bob marley & the wailers,can't blame the youth - live at leeds 1973,4Bj6KFF1ufrEUanTfn6tgQ,28,0.08,0.57,308680,0.656,0.000256,D,0.666,-12.759,Major,0.105,83.787,4,0.83
nofx,can't get the stink out - live,1to5C6qZVbBGcWqxZDZhdN,24,9.97e-05,0.309,50640,0.968,0.0,G,0.562,-6.283,Major,0.127,104.257,4,0.154
